Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
513119,ONIX SOLAR ENERGY LIMITED,ONIXSOLAR,Onix Solar Energy Ltd,Active,X ,10.00,INE173M01012,Equity,,,,,
513121,Oricon Enterprises Ltd.,ORICONENT,Oricon Enterprises Ltd-$,Active,B ,2.00,INE730A01022,Equity,,,,,
513127,Shree Narmada Aluminium Industries,SHNALUM,Shree Narmada Aluminium Industries Ltd,Suspended,Y ,10.00,NA          ,Equity,,,,,
513129,Gujarat Wedge Wire Screens Ltd.,GUJWDGE,Gujarat Wedge Wire Screens Ltd,Delisted,P ,10.00,INE090J01014,Equity,,,,,
513131,Metalman Industries Ltd,METAI,Metalman Industries Ltd,Delisted,XD,10.00,INE689B01010,Equity,,,,,
513134,"Pioneer Alloy Castings Ltd.,",PIOALOY,Pioneer Alloy Castings Ltd,Delisted,Z ,10.00,-,Equity,,,,,
513142,BALASORE ALLOYS LTD,BALASORE,Balasore Alloys Ltd,Delisted,Z ,5.00,INE135A01024,Equity,,,,,
513149,Acrow (India) Ltd.,ACROW,Acrow India Ltd,Active,X ,10.00,INE950D01012,Equity,,,,,
513151,STI India Ltd.,STINDIA,STI India Ltd,Delisted,Z ,10.00,INE090C01019,Equity,,,,,
513153,TechTrek India Limited,TECHTREK,TechTrek India Ltd,Suspended,XT,10.00,INE892N01015,Equity,,,,,
513158,"Sri Ramkrishna Steel Indus. Ltd.,",SRAMSTLDM,Sri Ramkrishna Steel Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513173,Steel Strips Infrastructures Limited,STLSTRINF,Steel Strips Infrastructures Ltd,Active,X ,10.00,INE205F01016,Equity,,,,,
513175,Steelage Industries Ltd,STELAGE-B,Steelage Industries Ltd,Delisted,Z ,12.00,-,Equity,,,,,
513178,"R.G. Ispat Ltd.,",ZRGISPAT,R G Ispat Ltd,Delisted,Z ,10.00,-,Equity,,,,,
513179,National Steel & Agro Industries Ltd.,NATNLSTEEL,National Steel and Agro Industries Ltd,Delisted,T ,10.00,INE088B01015,Equity,,,,,
513181,K.R. Steel Union Ltd,KRSTLDM,KR Steel Union Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513188,Annapurna Foils Ltd.,ANNFODM,Annapurna Foils Ltd,Delisted,B ,10.00,INE566C01018,Equity,,,,,
513198,MEK Slotted Angles (India) Ltd,MEKSOLT,MEK Slotted Angles (India) Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513199,G.M. Mittal Stainless Ltd,GMMITAL,GM Mittal Stainless Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513203,Anupama Steel Ltd,ANUPAST,Anupama Steel Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513207,Hoganas India Ltd.,HOGANDM,Hoganas India Ltd,Delisted,B ,10.00,INE132A01013,Equity,,,,,
513212,RMI Steels Ltd,RMISTEL,RMI Steels Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513216,Uttam Galva Steels Ltd.,UTTAMSTL,Uttam Galva Steels Ltd,Delisted,T ,10.00,INE699A01011,Equity,,,,,
513223,"Shri Ishar Alloy Steels Ltd.,",SRIISHR,Shri Ishar Alloy Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513228,Pennar Industries Ltd.,PENIND,Pennar Industries Ltd-$,Active,A ,5.00,INE932A01024,Equity,,,,,
513235,Indian Charge Chrome Ltd,INDCHR,Indian Charge Chrome Ltd,Delisted,Z ,10.00,INE801B01011,Equity,,,,,
513240,Choksi Tube Co. Ltd.,CHOKSITUQ,Choksi Tube Company Ltd,Delisted,XD,10.00,INE661C01017,Equity,,,,,
513242,MSL Industries Ltd.,MSLIND,MSL Industries Ltd,Delisted,X ,10.00,INE626C01010,Equity,,,,,
513244,Kanthal India Limited.,KANTHDM,Kanthal India Ltd,Delisted,B ,10.00,INE513D01018,Equity,,,,,
513250,Jyoti Structures Ltd.,JYOTISTRUC,Jyoti Structures Ltd,Active,B ,2.00,INE197A01024,Equity,,,,,
513252,Jay Ushin Ltd.,JAYUSH,Jay Ushin Ltd,Active,X ,10.00,INE289D01015,Equity,,,,,
513256,Orissa Extrusions Ltd.,OREXTR,Orissa Extrusions Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513262,Steel Strips & Wheels Ltd,SSWL,Steel Strips Wheels Ltd-$,Active,B ,1.00,INE802C01033,Equity,,,,,
513265,Mukesh Steels Ltd.,MUKESTL,Mukesh Steels Ltd,Delisted,Z ,10.00,INE953G01019,Equity,,,,,
513269,Man Industries (India) Ltd,MANINDS,Man Industries (India) Ltd-$,Active,B ,5.00,INE993A01026,Equity,,,,,
513272,Hindustan Ferro And Industries Ltd.,HINFIND,Hindustan Ferro & Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513277,Super Forgings & Steels Ltd.,SUPERFORGE,Super Forgings & Steels Ltd,Delisted,B ,10.00,INE661A01011,Equity,,,,,
513285,Thapar Ispat Ltd.,THPRISP-B,Thapar Ispat Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513287,G.K. Steel & Allied Industries Limi,GKSTLALDM,GK Steel & Allied Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513291,Premier Pipes Limited,PREMPIPES,Premier Pipes Ltd,Suspended,Z ,5.00,INE448N01024,Equity,,,,,
513295,IMEC SERVICES LIMITED,IMEC,Imec Services Ltd,Active,X ,10.00,INE611C01020,Equity,,,,,
513297,"Sangam Aluminium Ltd.,",SNGMALM,Sangam Aluminium Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513301,"Jalan Ispat Castings Limited,",JALNISP,Jalan Ispat Castings Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513303,Modern Steels Limited,MDRNSTL,Modern Steels Ltd-$,Active,X ,10.00,INE001F01019,Equity,,,,,
513305,TERRASCOPE VENTURES LIMITED,TERRASCOPE,Terrascope Ventures Ltd,Delisted,Z ,5.00,INE346M01022,Equity,,,,,
513307,BELDING INDIA LIMITED,BELDING,Belding India Ltd,Active,X ,10.00,INE363L01045,Equity,,,,,
513309,Golkonda Aluminium Extrusions Ltd,GOLKONDA,Golkonda Aluminium Extrusions Ltd-$,Suspended,X ,10.00,INE327C01031,Equity,,,,,
513313,"Atma Steels Limited,",ATMASTL,Atma Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513315,"Kusum Ingots & Alloys Ltd.,",KUSMINV,Kusum Ingots & Alloys Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513317,Ambuja Electrocastings Ltd,AMBJELE,Ambuja Electrocastings Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513319,Tamilnadu Sponge Ltd.,TAMSPON,Tamilnadu Sponge Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513321,GSAL (India) Ltd,GSALIND,GSAL India Ltd,Delisted,Z ,10.00,INE653F01017,Equity,,,,,
513322,Dhatu Sanskar Ltd.,DHTUSNK,Dhatu Sanskar Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513333,Bhuwalka Steel Industries Ltd.,BHUWALST,Bhuwalka Steel Industries Ltd-$,Delisted,Z ,10.00,INE069C01013,Equity,,,,,
513335,Metalyst Forgings Limited,METALFORGE,Metalyst Forgings Ltd,Delisted,Z ,10.00,INE425A01011,Equity,,,,,
513337,Gujarat Toolroom Ltd.,GUJTLRM,Gujarat Toolroom Ltd,Active,B ,1.00,INE145J01032,Equity,,,,,
513343,Grand Foundry Ltd.,GFSTEELS,Grand Foundry Ltd,Active,T ,4.00,INE534A01028,Equity,,,,,
513347,"Jalan Forgings Ltd.,",JALNFRG,Jalan Forgings Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513349,Ajmera Realty & Infra India Limited,AJMERA,Ajmera Realty & Infra India Ltd,Active,B ,2.00,INE298G01035,Equity,,,,,
513351,"SKS Ltd.,(formerly Shri Kris.Str.)",SRKRSTR,SKS Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513353,Cochin Minerals & Rutile Ltd.,COCHINM,Cochin Minerals & Rutiles Ltd-$,Active,X ,10.00,INE105D01013,Equity,,,,,
513355,Marmagoa Steels Ltd.,MRMGAST,Marmagoa Steel Ltd,Suspended,XT,1.00,INE698E01023,Equity,,,,,
513357,Ambuja Zinc Ltd.,AMBJZNC,Ambuja Zinc Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513359,Parab Infra Limited,PARINFRA,Parab Infra Ltd,Delisted,Z ,10.00,INE713M01023,Equity,,,,,
513361,India Homes Limited,INDIAHOMES,India Homes Ltd,Active,X ,1.00,INE072A01029,Equity,,,,,
513363,Varahi Diamonds & Finance Ltd.,VARAHI,Varahi Diamonds Ltd,Delisted,P ,10.00,-,Equity,,,,,
513369,KRISHANVEER FORGE LIMITED,KVFORGE,Krishanveer Forge Ltd,Active,XT,10.00,INE013J01016,Equity,,,,,
513375,Carborundum Universal Ltd.,CARBORUNIV,Carborundum Universal Ltd,Active,A ,1.00,INE120A01034,Equity,,,,,
513377,MMTC Ltd.,MMTC,MMTC Ltd,Active,B ,1.00,INE123F01029,Equity,,,,,
513383,Dharmadeep Powerdive Industries Ltd,DHAPOWR,Dharmadeep Powerdive Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513385,Indian Seamless Steels & Alloys Ltd,INSSADM,Indian Seamless Steels & Alloys Ltd,Delisted,B ,10.00,INE879C01015,Equity,,,,,
513387,Dhatu Forge Ltd.,DHTUFRG,Dhatu Forge Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513391,Singhal Swaroop Ispat Ltd,SNGHLSW-B,Singhal Swaroop Ispat Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513395,"Nova Steel (India) Ltd.,",NOVST,Nova Steel (India) Ltd,Delisted,Z ,10.00,INE587E01010,Equity,,,,,
513397,Vallabh Steels ltd,VALLABHSQ,Vallabh Steels Ltd-$,Active,X ,10.00,INE457E01016,Equity,,,,,
513399,Orde Industries Ltd,ORDEIND,Orde Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513401,Ashiana Ispat Limited,ASHIS,Ashiana Ispat Ltd,Suspended,Z ,10.00,INE587D01012,Equity,,,,,
513403,P.M. Telelinnks Limited,PMTELELIN,P.M. Telelinnks Ltd,Active,XT,10.00,INE092C01015,Equity,,,,,
513405,Pennar Aluminium Co. Ltd,PENNARALUM,Pennar Aluminium Company Ltd,Delisted,Z ,10.00,INE057C01018,Equity,,,,,
513406,Raj Irrigation Pipes & Fittings Ltd,RAIPF,Raj Irrigation Pipes & Fittings Ltd,Delisted,P ,10.00,INE649D01010,Equity,,,,,
513408,Rajinder Alloys Ltd,RAJINAL,Rajinder Alloys Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513412,Alcobex Metals Ltd,ALCOBMT-B,Alcobex Metals Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513414,Splendid Metal Products Limited,SMPL,Splendid Metal Products Ltd,Delisted,Z ,5.00,INE215G01021,Equity,,,,,
513418,Smiths & Founders (India) Limited,SMFIL,Smiths & Founders (India) Ltd,Active,XT,1.00,INE728B01032,Equity,,,,,
513420,Ladam Steels Limited,LADAMST,Ladam Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513422,Bloom Industries Ltd,BLOIN,Bloom Industries Ltd,Active,X ,10.00,INE373E01015,Equity,,,,,
513424,Ellora Steels Limited,ELLOSTL,Ellora Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513428,TRINETRA CEMENT LIMITED,TRINETRA,Trinetra Cement Ltd,Delisted,XT,10.00,INE031L01014,Equity,,,,,
513430,Maitri Enterprises Limited,MAITRI,Maitri Enterprises Ltd,Active,XT,10.00,INE501L01024,Equity,,,,,
513434,Tata Metaliks Ltd,TATAMETALI,Tata Metaliks Ltd,Delisted,A ,10.00,INE056C01010,Equity,,,,,
513436,Shah Alloys Limited,SHAHALLOYS,Shah Alloys Ltd,Active,B ,10.00,INE640C01011,Equity,,,,,
513438,Rajasthan Ambuja Industries Ltd,RAJAMBI,Rajasthan Ambuja Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513440,Anik Steels Ltd,ANIKSTL,Anik Steel Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513442,Sweatamber Steels Ltd,SWETAST,Sweatamber Steel Ltd,Delisted,P ,10.00,-,Equity,,,,,
513446,JSW ISPAT SPECIAL PRODUCTS LIMITED,JSWISPL,JSW Ispat Special Products Ltd,Delisted,B ,10.00,INE743C01021,Equity,,,,,
513448,Ganesh Foundry & Castings Ltd,GANFNDR,Ganesh Foundry & Casting Ltd,Delisted,P ,10.00,INE449U01019,Equity,,,,,
513450,Mardia Copper Products Ltd.,MRDIACO,Mardia Copper Products Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513452,Elango Industries Ltd,ELANGO,Elango Industries Ltd,Active,XT,10.00,INE594D01018,Equity,,,,,
513456,Kanishk Steel Industries Ltd,KANSHST,Kanishk Steel Industries Ltd,Active,X ,10.00,INE791E01018,Equity,,,,,
513458,Asian Alloys Ltd.,ASIANAL-B,Asian Alloys Ltd,Delisted,P ,10.00,-,Equity,,,,,
513460,Mahalaxmi Seamless Ltd.,MAHALXSE,Mahalaxmi Seamless Ltd-$,Active,Z ,10.00,INE257F01017,Equity,,,,,
513462,Samana Steels Ltd.,SAMNAST,Samana Steels Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513464,Usha Iron & Ferro Metals Corporatio,USHAIRN,Usha Iron & Ferro Metals Corporation Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513470,Denholm Steels Ltd.,DENHSTLDM,Denholm Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513472,Simplex Castings Ltd.,SIMPLEXCAS,Simplex Castings Ltd,Active,X ,2.00,INE658D01029,Equity,,,,,
513476,Shatrunjay Extrusions Ltd.,STRNJAY,Shatrunjay Extrusions Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513478,Saurabh Alloy Castings Ltd.,SAURALL,Saurabh Alloys Castings Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513480,Rakan Steels Ltd,RAKSTEL,Rakan Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513482,Uni Metal Alloys Ltd.,UNIMETA,Uni Metal Alloys Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513486,Trident Steels Ltd.,TRIDSTLDM,Trident Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513488,Shree Steel Wire Ropes Ltd.,SSWRL,Shree Steel Wire Ropes Ltd,Active,XT,10.00,INE387D01025,Equity,,,,,
513490,Gujarat Concast Ltd.,GUJCONC,Gujarat Concast Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513492,Aslo Steel Ltd.,ASLOSTL,Aslo Steel Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513496,SIZEMASTERS TECHNOLOGY LIMITED,SIZEMASTER,Sizemasters Technology Ltd,Active,X ,10.00,INE235U01012,Equity,,,,,
513498,Southern Magnesium And Chemicals Lt,SOUTHMG,Southern Magnesium & Chemicals Ltd,Active,X ,10.00,INE308N01012,Equity,,,,,
513500,Charminar Steels Ltd.,CHARMST,Charminar Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513502,Baroda Extrusion Ltd.,BAROEXT,Baroda Extrusion Ltd,Active,X ,1.00,INE927K01023,Equity,,,,,
513504,Jay Agrochem Ltd.,JAYAGRO,Jay Agro Chem Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513505,Star Precision Electronics (India),STARELE,Star Precision Electronics India Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513507,Gujarat Containers Ltd.,GUJCONT,Gujarat Containers Ltd,Active,P ,10.00,INE276I01011,Equity,,,,,
513509,Kalyani Forge Ltd.,KALYANIFRG,Kalyani Forge Ltd,Active,B ,10.00,INE314G01014,Equity,,,,,
513511,Panchmahal Steel Ltd.,PANCHMAHQ,Panchmahal Steel Ltd,Active,X ,10.00,INE798F01010,Equity,,,,,
513513,Aditya Ispat Ltd.,ADITYA,Aditya Ispat Ltd,Active,X ,10.00,INE570B01012,Equity,,,,,
513515,ARUR FOOTWEAR LIMITED,ARUR,Arur Footwear Ltd,Suspended,Z ,10.00,INE329C01011,Equity,,,,,
513517,Steelcast Ltd.,STEELCAS,Steelcast Ltd,Active,B ,1.00,INE124E01038,Equity,,,,,
513519,PITTI ENGINEERING LIMITED,PITTIENG,Pitti Engineering Ltd-$,Active,B ,5.00,INE450D01021,Equity,,,,,
513523,Punjab Iron & Steel Co. Ltd.,PUNIRST,Punjab Iron & Steel Company Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513526,Shreeji Industries Ltd.,SHREGRN,Shreeji Industries Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513528,Glittek Granites Ltd.,GLITTEKG,Glittek Granites Ltd,Active,XT,5.00,INE741B01027,Equity,,,,,
513530,Stelco Strips Ltd.,STELCOST,Stelco Strips Ltd,Delisted,XT,10.00,INE308D01013,Equity,,,,,
513532,Pradeep Metals Ltd.,PRADPME,Pradeep Metals Ltd,Active,T ,10.00,INE770A01010,Equity,,,,,
513534,Vardhman Industries Ltd,VARDHINDQ,Vardhman Industries Ltd-$,Delisted,X ,10.00,INE458E01014,Equity,,,,,
513536,Gujarat Natural Resources Limited,GNRL,Gujarat Natural Resources Ltd,Active,B ,10.00,INE207H01018,Equity,,,,,
513540,Tamilnadu Steel Tubes Ltd.,TNSTLTU,Tamilnadu Steel Tubes Ltd,Active,P ,10.00,INE176E01012,Equity,,,,,
513542,Jay Iron & Steels Industries Ltd,JAYIRST,Jay Iron & Steels Industries Ltd,Delisted,Z ,10.00,INE986E01014,Equity,,,,,
513544,Mardia Samyoung Capillary Tubes Co.,MSCTC,Mardia Samyoung Capillary Tubes Company Ltd,Active,X ,10.00,INE277E01026,Equity,,,,,
513548,Sharda Ispat Ltd.,SHRDAIS,Sharda Ispat Ltd,Active,X ,10.00,INE385M01012,Equity,,,,,
513554,Mahamaya Steel Industries Limited,MAHASTEEL,Mahamaya Steel Industries Ltd,Active,B ,10.00,INE451L01014,Equity,,,,,
513556,Spearhead Metals & Alloys Ltd.,SERHDMT,Spearhead Metals & Alloys Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513558,Real Strips Ltd.,REALSTR,Real Strips Ltd-$,Delisted,XT,10.00,INE183B01014,Equity,,,,,
513562,Viraj Alloys Ltd.,VIRAJAL,Viraj Alloys Ltd,Delisted,Z ,10.00,-,Equity,,,,,
513564,Mithila Steel Industries Ltd.,MITHIMJ,Mithila Steel Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513566,Nova Iron & Steel Ltd.,NOVIS,Nova Iron & Steel Ltd,Active,X ,10.00,INE608C01026,Equity,,,,,
513568,Rathi Industries Ltd.,RATHIMJ,Rathi Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513573,Vishwas Steels Ltd.,VISHWAST,Vishwas Steels Ltd,Delisted,XD,10.00,INE014C01019,Equity,,,,,
513575,Sterling Powergensys Limited,STERPOW,Sterling Powergensys Ltd,Active,XT,10.00,INE067E01013,Equity,,,,,
513577,Mid West Iron And Steel Co. Ltd.,MIDWEIR,Midwest Iron & Steel Company Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513579,Foundry Fuel Products Ltd.,FFPL,Foundry Fuel Products Ltd,Active,Z ,10.00,INE617C01027,Equity,,,,,
513583,S.B.& T.International Ltd.,SB&TINTL,SB&T International Ltd,Delisted,Z ,10.00,INE465B01015,Equity,,,,,
513593,Standard Chrome Ltd.,STACH,Standard Chrome Ltd,Delisted,Z ,10.00,INE715E01017,Equity,,,,,
513595,Gleitlager (India) Ltd.,GLEITLAI,Gleitlager India Ltd,Delisted,XD,10.00,INE190C01017,Equity,,,,,
513597,Surana Industries Ltd.,SURANAIND,Surana Industries Ltd,Delisted,Z ,10.00,INE659D01019,Equity,,,,,
513599,Hindustan Copper Ltd.,HINDCOPPER,Hindustan Copper Ltd,Active,A ,5.00,INE531E01026,Equity,,,,,
513601,Malhotra Steel Industries Ltd.,MALHOST,Malhotra Steel Industries Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513603,Moira Wires Ltd.,MORWIRE,Moira Wires Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513605,Srikalahasthi Pipes Limited,SRIPIPES,Srikalahasthi Pipes Ltd,Delisted,B ,10.00,INE943C01027,Equity,,,,,
513609,Sri Vasavi Industries Ltd.,SRIVASAV,Sri Vasavi Industries Ltd,Delisted,XD,10.00,INE634E01010,Equity,,,,,
513611,Pithampur Steels Ltd.,PITHMST,Pithampur Steels Ltd,Delisted,Z ,10.00,INE077H01015,Equity,,,,,
513613,Presha Metallurgical Ltd,PRESHAMET,Presha Metallurgical Ltd,Delisted,XT,10.00,INE908L01013,Equity,,,,,
513615,Shivalik Loha Mills ltd.,SHIVLOH,Shivalik Loha Mills Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513617,Inlac Granston Ltd.,INLACGR,Inlac Granston Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513621,Global Arya Industries Ltd.,GLOARYA,Global Arya Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513623,Smelters (India) Ltd.,SMELTER,Smelters (India) Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513625,Kusum Iron & Steel Ltd,KUSIS,Kusum Iron & Steel Ltd,Delisted,P ,10.00,INE397E01014,Equity,,,,,
513627,Krishna Ferro Products Ltd.,KRISFEP,Krishna Ferro Products Ltd,Delisted,Z ,10.00,INE218L01017,Equity,,,,,
513629,Tulsyan NEC Ltd,TULSYAN,Tulsyan NEC Ltd-$,Active,X ,10.00,INE463D01016,Equity,,,,,
513630,Rajesh Malleables Ltd,RAJMALL,Rajesh Malleables Ltd,Delisted,ZP,10.00,-,Equity,,,,,
513632,Dhar Industries Ltd.,DHARIND,Dhar Industries Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513634,Pan Auto Ltd.,PANAUTO,Pan Auto Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513636,Talavadi RocK & Mineral Products Lt,TALVROC,Talavadi Rock & Mineral Products Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513638,Natural Stone Exports Ltd.,NATUSTO,Natural Stone Exports Ltd,Delisted,P ,10.00,INE893G01017,Equity,,,,,
513640,H.J.S.Stones Ltd.,HJSSTON,HJS Stones Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513642,Axel Polymers Ltd.,AXELPOLY,Axel Polymers Ltd,Active,X ,10.00,INE197C01012,Equity,,,,,
513644,Balaji Steel Tubes And Pipes Ltd,BALAJST,Balaji Steel Tubes & Pipes Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513646,Dewan Steels Ltd.,DEWNSTL,Dewan Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513648,Marg Projects and Infrastructure Limited,MARGPROIN,Marg Projects and Infrastructure Ltd,Delisted,Z ,10.00,INE942E01017,Equity,,,,,
513650,Century Sheet Metals (India) Ltd.,CENTSHT,Century Sheet Metals (India) Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513652,Mideast Integrated Steels Ltd.,MIDEINT,Mideast Integrated Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513683,NLC India Limited,NLCINDIA,NLC India Ltd,Active,A ,10.00,INE589A01014,Equity,,,,,
513685,Multi Arc India Ltd.,MULTIARC,Multi Arc India Ltd-$,Delisted,XD,10.00,INE399B01016,Equity,,,,,
513687,Spectra Industries Ltd.,SPECTRA,Spectra Industries Ltd,Active,Z ,10.00,INE848B01012,Equity,,,,,
513691,RAMKRISHNA CASTING SOLUTIONS LIMITED,JMTAUTOLTD,JMT Auto Ltd,Delisted,Z ,1.00,INE988E01036,Equity,,,,,
513693,KIC Metaliks Ltd.,KAJARIR,KIC Metaliks Ltd,Active,XT,2.00,INE434C01027,Equity,,,,,
513695,Siddhi Vinayak Metal Company Ltd.,SIDVIME,Siddhi Vinayak Metals Company Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
513697,Singh Alloys & Steel ltd.,SINGALLDM,Singh Alloys & Steel Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513699,Solid Stone Company Ltd.,SOLIDSTON,Solid Stone Company Ltd,Active,X ,10.00,INE584G01012,Equity,,,,,
513701,Aachal Alloys Ltd.,AACHALL,Aachal Alloys Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513703,Kumar Wire Cloth Manufacturing Co.,KUMARWI,Kumar Wire Cloth Manufacturing Company Ltd,Delisted,Z ,10.00,INE840A01011,Equity,,,,,
513705,Vardhaman Wires & Polymers Ltd.,VARDWIR,Vardhaman Wires & Polymers Ltd,Delisted,Z ,10.00,INE157G01017,Equity,,,,,
513707,Mardia Steel Ltd.,MARDIAST,Mardia Steel Ltd,Delisted,B ,10.00,INE439D01016,Equity,,,,,
513709,Shilp Gravures Ltd.,SHILGRAVQ,Shilp Gravures Ltd-$,Active,X ,10.00,INE960A01017,Equity,,,,,
513711,Kitti Steels Ltd.,KITTIST,Kitti Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513713,White Organic Agro Limited,WHITEORG,White Organic Agro Ltd,Active,X ,10.00,INE146C01019,Equity,,,,,
513715,Valley Abresives Ltd.,VALLYAB,Valley Abrasives Ltd,Delisted,P ,10.00,INE904E01017,Equity,,,,,
513717,Sarovar Metallwerke Industries Ltd.,SAROMET,Sarovar Metallwerke Industrial Ltd,Delisted,Z ,10.00,-,Equity,,,,,
513721,MFS Intercorp Limited,MFSINTRCRP,MFS Intercorp Ltd,Active,XT,10.00,INE614F01019,Equity,,,,,
513723,HG INDUSTRIES LIMITED,HGIND,HG Industries Ltd-$,Delisted,X ,5.00,INE464C01024,Equity,,,,,
513725,C.V.Steels Ltd.,CVSTEEL,CV Steels Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513727,Ranjeev Alloys Ltd.,RANJEEV,Ranjeev Alloys Ltd,Delisted,Z ,10.00,INE478F01019,Equity,,,,,
513729,Aro Granite Industries Ltd.,AROGRANITE,Aro Granite Industries Ltd-$,Active,B ,10.00,INE210C01013,Equity,,,,,
513731,J.G.Foundry Limited.,JGFOUMT,JG Foundry Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
513733,Shree Pomani Metals & Alloys Ltd.,SHPOMMT,Shree Pomani Metals & Alloys Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
514010,RUDRA ECOVATION LIMITED,RUDRAECO,Rudra Ecovation Ltd,Active,X ,1.00,INE723D01021,Equity,,,,,
514012,Gujarat Filaments Ltd.,GUJFILA,Gujarat Filaments Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
514017,Parasrampuria Synthetics Ltd.,PRSRSYN-B,Parasrampuria Synthetics Ltd,Delisted,P ,10.00,NA          ,Equity,,,,,
514026,"Bindal Textile Mills Ltd.,",BINDLTX,Bindal Textile Mills Ltd,Delisted,Z ,10.00,NA          ,Equity,,,,,
514028,Rajkamal Synthetics Ltd.,RAJKSYN,Rajkamal Synthetics Ltd,Active,X ,10.00,INE376L01013,Equity,,,,,
514030,Deepak Spinners Ltd.,DEEPAKSP,Deepak Spinners Ltd-$,Active,X ,10.00,INE272C01013,Equity,,,,,
